scope,asn,hege,nb_peers
50,6939,0.6026936026936027,41
50,293,1.0,41
50,2914,0.045454545454545456,41
50,291,0.9368686868686869,41
2274,6939,1.0,41
2274,1299,0.030303030303030304,41
2274,-31,0.030303030303030304,41
2553,6939,0.8484848484848485,41
2553,11096,1.0,41
2553,3356,0.06060606060606061,41
1451,3356,1.0,41
1451,3561,0.696969696969697,41
1451,174,0.015151515151515152,41
89,3356,0.696969696969697,41
89,6223,0.7272727272727273,41
89,209,0.3939393939393939,41
89,2914,0.15151515151515152,41
89,668,0.12121212121212122,41
37,2914,0.2727272727272727,41
37,668,0.18181818181818182,41
37,3356,0.5757575757575758,41
37,6223,0.6363636363636364,41
37,209,0.45454545454545453,41
1471,3356,1.0,41
1471,209,1.0,41
1471,174,0.030303030303030304,41
1471,1299,0.030303030303030304,41
1886,174,1.0,41
1886,1299,0.030303030303030304,41
1886,3356,0.12121212121212122,41
2015,6939,0.6363636363636364,41
2015,12129,0.5151515151515151,41
2015,-31,0.030303030303030304,41
2675,6461,0.7845117845117845,41
2675,15290,0.5723905723905724,41
2675,1299,0.030303030303030304,41
