scope,asn,hege,nb_peers
14576,50673,0.16,29
14576,2914,0.04,29
14576,27257,0.24,29
14576,174,0.44,29
14576,3356,0.12,29
14576,9002,0.32,29
14576,-26,0.04,29
12679,9002,0.24,29
12679,9049,0.6,29
12679,20473,0.06,29
12679,1299,0.06,29
12679,6939,0.04,29
12679,20485,0.04,29
12679,202984,0.06,29
12679,25227,0.04,29
12679,-18,0.04,29
11054,1299,0.04,29
11054,3356,0.44,29
11054,6461,0.08,29
11054,38195,0.04,29
11054,2914,0.12,29
11054,174,0.16,29
1659,174,0.58,29
1659,3356,0.04,29
1659,9505,0.16,29
1659,7539,0.12,29
1659,6461,0.04,29
1659,4637,0.12,29
11676,1239,0.46,29
11676,701,0.42,29
11676,174,0.14,29
11676,3356,0.12,29
11676,1299,0.04,29
9749,4826,0.76,29
9749,15412,0.12,29
9749,6939,0.44,29
9749,7545,0.24,29
9749,9942,0.24,29
3249,1299,1.0,29
3249,1273,0.08,29
7679,6939,0.36,29
7679,4766,0.36,29
7679,6453,0.12,29
7679,174,0.22,29
7679,2497,0.04,29
7679,12956,0.02,29
2381,6939,0.7198443579766537,29
2381,1299,0.1201556420233463,29
11992,7018,1.0,29
11992,1299,0.2,29
11992,3356,0.24,29
11992,174,0.12,29
