scope,asn,hege,nb_peers
2015,6939,0.8095238095238095,25
2015,12129,0.24338624338624337,25
2675,6453,0.03968253968253969,25
2675,6461,0.5714285714285714,25
2675,15290,0.6190476190476191,25
2675,174,0.07142857142857142,25
2675,1299,0.047619047619047616,25
1471,174,0.19047619047619047,25
1471,3356,1.0,25
1471,209,1.0,25
1886,174,1.0,25
1886,3356,0.09523809523809523,25
89,174,0.09523809523809523,25
89,3356,0.8571428571428571,25
89,6223,0.9047619047619048,25
89,209,0.6190476190476191,25
89,2914,0.09523809523809523,25
89,668,0.09523809523809523,25
89,3320,0.047619047619047616,25
37,3356,0.42857142857142855,25
37,6223,0.5238095238095238,25
37,209,0.42857142857142855,25
37,20485,0.047619047619047616,25
37,2914,0.2857142857142857,25
37,668,0.09523809523809523,25
1451,3356,0.9523809523809523,25
1451,3561,0.5714285714285714,25
1451,209,0.09523809523809523,25
1451,1299,0.047619047619047616,25
2553,3356,0.09523809523809523,25
2553,11096,1.0,25
2553,1299,0.09523809523809523,25
2553,6939,0.6190476190476191,25
50,293,1.0,25
50,291,0.8333333333333334,25
50,6939,0.7142857142857143,25
2274,6939,1.0,25
2274,-31,0.09523809523809523,25
