scope,asn,hege,nb_peers
136958,4837,1.0,13
136958,17816,1.0,13
136958,6830,0.18181818181818182,13
136958,3356,0.18181818181818182,13
136958,3257,0.09090909090909091,13
136958,1299,0.18181818181818182,13
9341,3356,0.9090909090909091,13
9341,174,0.09090909090909091,13
38370,58453,1.0,13
38370,9808,1.0,13
38370,1299,0.2727272727272727,13
38370,3257,0.18181818181818182,13
42910,3356,0.09090909090909091,13
42910,9121,0.45454545454545453,13
42910,174,0.2727272727272727,13
42910,50673,0.18181818181818182,13
42910,1299,0.2727272727272727,13
17995,2914,0.2727272727272727,13
17995,137366,0.7272727272727273,13
17995,9498,0.0303030303030303,13
17995,1299,0.0303030303030303,13
17995,-18,0.09090909090909091,13
17995,6461,0.09090909090909091,13
17995,7473,0.2727272727272727,13
45069,9002,0.09090909090909091,13
45069,58453,1.0,13
45069,9808,1.0,13
45069,9394,1.0,13
45069,3257,0.09090909090909091,13
45069,7843,0.09090909090909091,13
45069,1299,0.6363636363636364,13
27775,6830,0.09090909090909091,13
27775,23520,0.18181818181818182,13
27775,3257,0.09090909090909091,13
27775,2914,0.5454545454545454,13
27775,6939,0.09090909090909091,13
27775,174,0.2727272727272727,13
3223,2914,0.13636363636363635,13
3223,1299,0.45454545454545453,13
3223,3356,0.09090909090909091,13
4795,1299,0.5454545454545454,13
4795,4761,0.7727272727272727,13
4795,9002,0.2727272727272727,13
4795,3491,0.09090909090909091,13
9770,1273,0.09090909090909091,13
9770,2914,0.36363636363636365,13
9770,3786,1.0,13
9770,-31,0.1590909090909091,13
9770,3356,0.09090909090909091,13
