scope,asn,hege,nb_peers
1886,174,1.0,50
1886,1299,0.025,50
1886,3356,0.025,50
1471,3356,1.0,50
1471,209,1.0,50
1471,174,0.05,50
2274,6939,1.0,50
2274,-18,0.025,50
50,6939,0.75,50
50,293,1.0,50
50,291,1.0,50
2553,6939,0.9,50
2553,11096,1.0,50
2553,3356,0.075,50
2675,-18,0.02222222222222222,50
2675,6461,0.7222222222222222,50
2675,3356,0.1,50
2675,1299,0.1,50
2675,15290,0.5472222222222223,50
2015,12129,0.4,50
2015,6939,0.675,50
2015,-31,0.05,50
89,3356,0.775,50
89,6223,0.775,50
89,209,0.425,50
89,668,0.15,50
89,2914,0.15,50
1451,3356,1.0,50
1451,174,0.0625,50
1451,3561,0.575,50
1451,1299,0.05,50
37,3356,0.575,50
37,6223,0.65,50
37,209,0.375,50
37,668,0.125,50
37,2914,0.15,50
