scope,asn,hege,nb_peers
17229,7018,1.0,12
17229,3356,0.4,12
17229,1299,0.2,12
9674,2914,0.4,12
9674,4780,1.0,12
9674,3356,0.1,12
9674,9002,0.6,12
9674,21320,0.1,12
9674,20965,0.1,12
9255,7473,1.0,12
9255,3758,1.0,12
9255,4628,0.1,12
9255,13335,0.1,12
9255,6762,0.1,12
9255,-18,0.3,12
9255,1299,0.2,12
9255,3356,0.1,12
9255,6461,0.1,12
8820,1299,0.2,12
8820,3223,0.6,12
8820,2914,0.1,12
8820,3356,0.2,12
16592,1299,1.0,12
16592,23520,0.4,12
16592,52468,0.4,12
16592,174,0.1,12
16592,262206,0.6,12
16592,26617,0.6,12
9231,6939,0.1,12
9231,-42,0.1,12
9231,58453,0.9,12
9231,1299,0.2,12
9231,3356,0.1,12
9231,3257,0.1,12
7004,3257,0.2,12
7004,12956,1.0,12
14840,-31,0.1,12
14840,1299,0.2,12
14840,6762,0.2,12
14840,-699,0.1,12
14840,203380,0.1,12
2708,6830,0.1,12
2708,3356,0.4,12
2708,22884,0.1,12
2708,1299,0.1,12
2708,2914,0.1,12
2708,8151,0.4,12
2708,6453,0.2,12
2708,174,0.1,12
2708,32098,0.1,12
2708,13999,0.1,12
2708,3549,0.1,12
2708,17072,0.1,12
8968,1299,0.4,12
8968,3356,0.3,12
