scope,asn,hege,nb_peers
1886,174,1.0,12
1886,1299,0.2,12
1886,3257,0.1,12
1886,50482,0.1,12
1886,9198,0.1,12
1471,3356,1.0,12
1471,209,1.0,12
1471,12389,0.1,12
1471,6461,0.1,12
2274,6939,1.0,12
2553,11096,1.0,12
2553,1299,0.1,12
2553,6939,0.7,12
50,3356,0.1,12
50,293,1.0,12
50,291,1.0,12
50,6939,0.7,12
2675,6461,0.8,12
2675,15290,0.6,12
2675,1299,0.3,12
2675,3356,0.2,12
2015,6939,0.7,12
2015,12129,0.3,12
2015,174,0.1,12
89,20485,0.1,12
89,2914,0.6,12
89,3356,0.4,12
89,6223,0.4,12
89,668,0.2,12
89,209,0.2,12
37,6939,0.2,12
37,668,0.2,12
37,1299,0.2,12
37,209,0.4,12
37,6223,0.5,12
37,3356,0.4,12
37,2914,0.1,12
1451,3356,1.0,12
1451,3561,0.5,12
1451,6830,0.1,12
